name,city,country,latitude,longitude,type
ibnou,,,-21.3538,55.4583,LEO Ground Station
Canadian Prairies SatNOGS,,,51.131,-114.235,LEO Ground Station
HighC,,,47.392875,8.038709,LEO Ground Station
Tona,,,41.851,2.232,LEO Ground Station
SQ9ISH,,,50.115533,19.925882,LEO Ground Station
Nano Space,,,32.0,30.0,LEO Ground Station
Bull_Run_Mountain,,,38.9181,-77.6645,LEO Ground Station
CE.COM.,,,19.46,-99.2198,LEO Ground Station
Tatooine-41-VSY,,,49.781283,9.974001,LEO Ground Station
Largs SatNOGS | MM0HCF,,,55.79201149,-4.85393835,LEO Ground Station
TEONITE,,,53.469,14.563,LEO Ground Station
Hanos Orbit,,,9.040717,38.762725,LEO Ground Station
Faculty of Aeronautics TUKE,,,48.733764,21.274589,LEO Ground Station
Polis-Massa-19-VSY,,,49.787098,9.968108,LEO Ground Station
MoSaT,,,39.530278,-76.993333,LEO Ground Station
Sat Tarcker Lab,,,49.484943,18.040659,LEO Ground Station
YB3RDW,,,-7.29966,112.653002,LEO Ground Station
KC1FZL,,,41.7476615,-71.3531035,LEO Ground Station
G3VZV,,,52.0002,-0.655,LEO Ground Station
DM5TT Balcony Station,,,48.736,9.321,LEO Ground Station
SLATINA,,,49.935,12.556,LEO Ground Station
Norad - VHF,,,46.14641,0.40408,LEO Ground Station
GroundStation,,,57.385,21.546,LEO Ground Station
OAQ-ALAMEDA,,,-0.215,-78.503,LEO Ground Station
M2Mstation 2,,,49.143329,19.489134,LEO Ground Station
Bazoomq,,,40.24,44.502,LEO Ground Station
SVtest,,,37.4103,-122.09436,LEO Ground Station
Prestwick Groundstation,,,55.49403,-4.5993,LEO Ground Station
ZS6KNA,,,-26.087335,28.035689,LEO Ground Station
ii-lab facilites PSH,,,33.42094,-111.93139,LEO Ground Station
Telematica_XE1AO,,,19.229,-103.708,LEO Ground Station
Telematica_2,,,19.229,-103.708,LEO Ground Station
PU2LVM-2,,,-23.543,-46.76,LEO Ground Station
GEOSCAN,,,60.003,30.364,LEO Ground Station
UwU,,,4.638,-74.085,LEO Ground Station
9V1KG-experimental,,,1.338,103.934,LEO Ground Station
OBRok Ground Station (Test),,,38.7285,35.4398,LEO Ground Station
KD9UUU - PI4,,,38.605,-89.888,LEO Ground Station
Aerozono Space Technologies GS,,,-34.54,-58.79,LEO Ground Station
DreamCatcher,,,52.188,20.897,LEO Ground Station
NightGS,,,13.149192,100.93791,LEO Ground Station
UNAPEC Groundstation,,,18.473,-69.914,LEO Ground Station
EU1AEM,,,53.837,27.476,LEO Ground Station
Vaclav,,,50.213,12.63,LEO Ground Station
TA1KCK,,,41.043828,28.646106,LEO Ground Station
PU8MAV,,,-2.559,-44.227,LEO Ground Station
Plan-S,,,39.869513,32.743898,LEO Ground Station
OE6ISP_LimeSDR,,,47.02,15.263,LEO Ground Station
MXL-EDUGS-TEST,,,42.293804,-83.71215,LEO Ground Station
EuskoByte BILBAO,,,43.269948,-2.895368,LEO Ground Station
F5JYA,,,47.63,7.12,LEO Ground Station
The Hive,,,34.275,-118.428,LEO Ground Station
OH2CAV-HS-MarsOnEarthProject-1-Finland,,,60.164,24.689,LEO Ground Station
DL2SKY,,,48.871,12.362,LEO Ground Station
Cabalovce,,,49.226804,21.96348,LEO Ground Station
M0MMS Freiburg,,,49.40866,8.689171,LEO Ground Station
EU1AEM,,,43.312,21.888,LEO Ground Station
OH2AGS-0: Aalto Satellites,,,60.1871146,24.8178657,LEO Ground Station
Marc-pd5st,,,52.3099,6.7605,LEO Ground Station
SS-01,,,42.563,-83.154,LEO Ground Station
SS-02,,,42.618,-83.161,LEO Ground Station
WB4NCT,,,34.808611,-86.991667,LEO Ground Station
PD3T - Camping,,,52.240268,5.615482,LEO Ground Station
Everest,,,26.481,87.28,LEO Ground Station
VK5HW,,,-35.555882,138.624007,LEO Ground Station
VK5HW,,,-35.555882,138.624007,LEO Ground Station
home,,,50.926055,5.171949,LEO Ground Station
-----OE6EUR15-----,,,47.047,15.468,LEO Ground Station
ve7txp,,,56.160014,120.560026,LEO Ground Station
ve7txp,,,56.269578,-120.940068,LEO Ground Station
Remos Space Systems,,,65.61772,22.12848,LEO Ground Station
EA1HXG,,,42.720459,-7.440861,LEO Ground Station
AYK,,,39.98372,32.550844,LEO Ground Station
SSSRC_UHF,,,34.54609,135.49849,LEO Ground Station
Konkoly/Masaryk/CARS Svalbard receiver,,,78.223,15.659,LEO Ground Station
oguzx_station,,,41.054983,28.764752,LEO Ground Station
YL3GBC,,,56.964,23.603,LEO Ground Station
"TOG Hackerspace, Dublin",,,53.486,-6.151,LEO Ground Station
InQube,,,32.739,74.824,LEO Ground Station
spacecruft,,,40.569,-105.226,LEO Ground Station
K4DQP,,,35.011,-81.058,LEO Ground Station
OH2AGS-1: Aalto Satellites,,,60.1871146,24.8178657,LEO Ground Station
Home,,,37.750253,51.321167,LEO Ground Station
test,,,-34.695,-58.488,LEO Ground Station
SV5QNF - VHF,,,36.102207,28.081458,LEO Ground Station
Cox Science Center,,,26.66915,-80.069667,LEO Ground Station
Chiguru-trail-apartment,,,13.063,77.598,LEO Ground Station
UPB Pacha,,,-17.399,-66.219,LEO Ground Station
EA1IW,,,43.3,-3.92,LEO Ground Station
G0OFC,,,52.325169,-0.903289,LEO Ground Station
SP8ETM,,,49.991,21.988,LEO Ground Station
SJSA01-SPUTNIX-UHF,,,61.663201,129.390215,LEO Ground Station
Gilberstoun Satellite Observation Station,,,55.941,-3.096,LEO Ground Station
Okan Demirel GS,,,39.98374,32.55097,LEO Ground Station
F4HTS,,,49.4603,1.1297,LEO Ground Station
SQ3MQD,,,51.794264,14.967388,LEO Ground Station
m6pnp,,,51.252428,-2.175795,LEO Ground Station
PanariGS,,,35.5,139.5,LEO Ground Station
spacecruft-opt,,,40.569,-105.226,LEO Ground Station
TA2NMU #2 (QFH-North),,,-41.1394,-71.3059,LEO Ground Station
Microwave Reception,,,43.430413,-80.546355,LEO Ground Station
Echternacher 1,,,49.81,6.424,LEO Ground Station
VU2EKV,,,17.4723,78.49,LEO Ground Station
HowardU UHF-1,,,38.985,-76.849,LEO Ground Station
VU3DCY,,,17.456902,78.533581,LEO Ground Station
Ground Station Alpha-SL,,,6.077325,80.158504,LEO Ground Station
PARSEC 1,,,53.68847,9.81196,LEO Ground Station
UFO-DNAT,,,37.398642668126236,-121.99303390596695,LEO Ground Station
Ground Station Quijote Toledo,,,39.78912,-4.1682,LEO Ground Station
Station_1,,,31.869,-116.665,LEO Ground Station
SF2,,,35.69,-105.96,LEO Ground Station
Station_2,,,31.869,-116.665,LEO Ground Station
Test Station,,,23.0,23.0,LEO Ground Station
SV2HWM,,,40.594,22.958,LEO Ground Station
Colin Wagner,,,35.30085,-82.15741,LEO Ground Station
DISCO mobile groundstation 2,,,56.167288,10.198594,LEO Ground Station
Alouette,,,43.874,-79.871,LEO Ground Station
DISCO Odense,,,55.400399,10.399154,LEO Ground Station
W4XP,,,38.9181,-77.6645,LEO Ground Station
Eddyosp II-UHF,,,20.650459,-103.399798,LEO Ground Station
Aristotle University of Thessaloniki,,,40.627233,22.959887,LEO Ground Station
VU3BGK,,,11.372,78.726,LEO Ground Station
DISCO mobile groundstation 3,,,56.167288,10.198594,LEO Ground Station
Pyramid Circle,,,39.943,-105.047,LEO Ground Station
OM5BDX_Test,,,48.183,18.643,LEO Ground Station
ON4MU,,,50.823,4.36,LEO Ground Station
NCC1701D,,,50.8,-0.7,LEO Ground Station
mbTestStation,,,31.9483,-102.3889,LEO Ground Station
NX74205,,,50.8,-0.7,LEO Ground Station
AP2MS,,,24.99977,67.0814,LEO Ground Station
NCC74656,,,50.8,-0.7,LEO Ground Station
Ground Station University of Zilina,,,49.20189,18.75408,LEO Ground Station
N2NSL,,,42.631225,-73.863881,LEO Ground Station
N3LD-2,,,42.06,-76.2,LEO Ground Station
cyr-exp,,,61.7897,34.38298,LEO Ground Station
M5MSX Ground Station,,,52.57602,1.66352,LEO Ground Station
geoscan-2,,,60.003,30.364,LEO Ground Station
ASU2022,,,33.727198,-117.167013,LEO Ground Station
kot,,,50.876075,4.710312,LEO Ground Station
testStation,,,55.693,37.348,LEO Ground Station
CEN@AMRITA,,,10.906247,76.897346,LEO Ground Station
SG2,,,49.61,14.9002,LEO Ground Station
Hawaii_test,,,21.337,-158.09,LEO Ground Station
MAUSyagi,,,40.0091,-105.247,LEO Ground Station
Planetary Group,,,17.44,78.43,LEO Ground Station
BX6AP station 1,,,23.161,120.157,LEO Ground Station
N7TUG,,,47.667,-122.393,LEO Ground Station
My_GS,,,8.625,77.034,LEO Ground Station
I0DBF,,,41.811667,12.623333,LEO Ground Station
EVT-GS,,,41.851,2.226,LEO Ground Station
EA4BPN-1,,,40.36074,-4.273225,LEO Ground Station
NCKU,,,22.937257,120.277565,LEO Ground Station
VRN_STATION,,,17.444,78.441,LEO Ground Station
DISCO Odense 2,,,55.400399,10.399154,LEO Ground Station
SA2KNG S-Band,,,63.854,20.208,LEO Ground Station
BX6AP station 2,,,24.23321,120.9417,LEO Ground Station
ST-HN,,,21.112,105.437,LEO Ground Station
IISTGSAUTO,,,8.625416,77.034222,LEO Ground Station
cruftpi4,,,40.569,-105.226,LEO Ground Station
Deep space,,,7.071278,125.613482,LEO Ground Station
Gemini_UHF,,,22.99757,120.21868,LEO Ground Station
EA1FLY Space,,,43.335,-5.926,LEO Ground Station
KK6SPK-Woodbourne,,,38.22452,-85.68979,LEO Ground Station
Groundstation La Coruña,,,43.31,-8.381,LEO Ground Station
SV1SSF,,,38.027,23.718,LEO Ground Station
kc0iyt,,,42.415146,-71.117184,LEO Ground Station
Aditya Ground Control Station,,,17.0895,82.0668,LEO Ground Station
KB7KY-UHF-EXPERIMENTAL,,,33.44723,-111.92994,LEO Ground Station
SV3IRG,,,37.6459,22.716944,LEO Ground Station
Prashant,,,25.3271,51.1967,LEO Ground Station
JA5BLZ,,,33.61344,133.67867,LEO Ground Station
Monopole,,,-34.92145,-57.95453,LEO Ground Station
JN39UK 89sx,,,49.45827,7.73972,LEO Ground Station
KF7BMU,,,13.2,144.4,LEO Ground Station
SV9QCX,,,35.270863,25.136378,LEO Ground Station
PE1MEW,,,52.211,5.983,LEO Ground Station
M0ROJ Goldford II,,,53.0668,-2.7432,LEO Ground Station
1411-137,,,55.758028,37.643878,LEO Ground Station
Spx,,,55.6933,37.3472,LEO Ground Station
VSEC BVRIT,,,17.724346,78.254335,LEO Ground Station
"Manta, Manabí, Ecuador",,,-0.96212,-80.71271,LEO Ground Station
13TH769,,,54.32562,10.07524,LEO Ground Station
UVigo Spacelab UHF Discone,,,42.17,-8.688,LEO Ground Station
SPORADIC RA3WRK,,,55.76,36.98,LEO Ground Station
OE6EUR15,,,47.03,15.267,LEO Ground Station
IU0JIW,,,41.49,12.62,LEO Ground Station
EI9HAB,,,53.276,-6.346,LEO Ground Station
KD2OIE,,,38.002,-84.454,LEO Ground Station
OK9UWU,,,49.33,18.0,LEO Ground Station
TestGS1,,,45.81444,15.97798,LEO Ground Station
UTNFRP,,,-31.45,-60.3,LEO Ground Station
Obdzervatory,,,29.90304,-89.991104,LEO Ground Station
Farki_3,,,48.058,17.363,LEO Ground Station
TR-ANK,,,39.869513,32.743898,LEO Ground Station
Aditya Satellite Ground Station,,,17.091,82.067,LEO Ground Station
tokyo_v-dipole,,,35.713,139.762,LEO Ground Station
Satellite station,,,16.3,-61.5,LEO Ground Station
University Test Station,,,29.88886,-97.947049,LEO Ground Station
N7NMD Lab/Test station,,,33.45392,-112.09384,LEO Ground Station
PARSEC 3,,,37.308828,15.121621,LEO Ground Station
PSU-EB  Observations,,,45.509,-122.681,LEO Ground Station
SS-1 - PSN Cikarang Ground Station,,,-6.326463,107.148308,LEO Ground Station
DL2SDR,,,53.809,9.6353,LEO Ground Station
2M0JUM,,,55.99,-4.552,LEO Ground Station
IPL-SDH Testing,,,33.418178,-111.928441,LEO Ground Station
ii-lab facilities L-Band,,,33.418,-111.933,LEO Ground Station
RP3B SatNOG,,,52.382,4.909,LEO Ground Station
GS Spiez,,,46.6966,7.6648,LEO Ground Station
SK,,,-34.97,138.5435,LEO Ground Station
ERAU-EagleSat,,,34.614697,-112.450313,LEO Ground Station
M1DDD,,,53.2708,-1.7,LEO Ground Station
Mecharocket,,,21.075249,-89.657059,LEO Ground Station
ea1awv,,,42.308,-5.429,LEO Ground Station
John Cattigan,,,56.65546,-2.50896,LEO Ground Station
John Cattigan,,,56.65546,-2.50896,LEO Ground Station
VA7LM,,,54.068466,-128.64,LEO Ground Station
DL0FHA - FHASOF Groundstation,,,50.7649,6.0794,LEO Ground Station
Peter Portanova,,,40.888172,-73.286856,LEO Ground Station
VEXUS,,,-35.015,138.605,LEO Ground Station
Gemini_VHF,,,22.998,120.219,LEO Ground Station
Koktebel.Top,,,44.968972,35.268451,LEO Ground Station
N7NMD-UHF,,,33.45392,-112.09384,LEO Ground Station
oduman_station,,,39.87,32.743,LEO Ground Station
GS_CubeSat,,,47.015,8.306,LEO Ground Station
Waterside Wilson,,,-32.028,115.912,LEO Ground Station
Jagiellonian University Ground Station,,,50.029,19.904,LEO Ground Station
test-station,,,51.31509,4.42499,LEO Ground Station
ES4RM,,,59.459378,28.047942,LEO Ground Station
AGSN1-VHF,,,38.665183,-2.491282,LEO Ground Station
Sagax-1,,,47.523,19.065,LEO Ground Station
Homestation,,,55.7709,9.625,LEO Ground Station
GFS,,,46.112,19.651,LEO Ground Station
AGSN2-VHF,,,38.669227,-2.49132,LEO Ground Station
AGSN3-VHF University of Castilla-La Mancha,,,38.978594,-1.856633,LEO Ground Station
EA7TB,,,36.714,-4.252,LEO Ground Station
S. Handler,,,42.19,-88.1,LEO Ground Station
ZXBCN,,,41.38,2.19,LEO Ground Station
Carlos Henrique Dell Aquila,,,-23.1875,-45.875,LEO Ground Station
M0SAT,,,51.64292,-0.41471,LEO Ground Station
Bloor Yonge 2,,,43.67,-79.381,LEO Ground Station
Ground Station-OL57we,,,27.1896,111.8868,LEO Ground Station
MXL CSRB Station,,,42.293,-83.711,LEO Ground Station
ChaosGS01,,,48.216,16.464,LEO Ground Station
Omihachiman-V/UHF,,,35.1034,136.0745,LEO Ground Station
UFS-GS,,,-31.52,-64.464,LEO Ground Station
jesus,,,20.0,80.0,LEO Ground Station
ATLGHSKKD,,,17.170408,81.826538,LEO Ground Station
ZINGSA,,,-17.4738,30.9964,LEO Ground Station
BG7JAF,,,22.6348,114.0465,LEO Ground Station
SF3,,,35.1,-106.65,LEO Ground Station
BX2AI New Taipei Wanli,,,25.172154,121.675662,LEO Ground Station
Society for Space Exploration Ground Station,,,29.888,-97.947,LEO Ground Station
TenerifeHR,,,28.520263,-16.353864,LEO Ground Station
London,,,51.5,-0.11,LEO Ground Station
UT9UF,,,50.620194,30.950784,LEO Ground Station
Gustavo Ginard,,,-22.4791,-60.0416,LEO Ground Station
WB4BIV,,,35.7116,-78.5119,LEO Ground Station
Fixed Yagi SSW 45°,,,51.243108,4.488219,LEO Ground Station
Marcin HB9EGA,,,47.2,8.32,LEO Ground Station
BSMRAAU GROUND STATION,,,25.8908,89.4357,LEO Ground Station
F6AUC,,,43.49,-1.51,LEO Ground Station
F6AUC,,,43.49,-1.51,LEO Ground Station
Ham Radio QST,,,40.37429,-79.967049,LEO Ground Station
Main,,,38.495,27.048,LEO Ground Station
DK8EE Altenbeken,,,51.7636,8.9208,LEO Ground Station
Gary Day,,,50.94,-2.633,LEO Ground Station
I3LPO,,,45.6445,11.291,LEO Ground Station
Test,,,51.242912,4.4881,LEO Ground Station
narfu,,,64.598,40.616,LEO Ground Station
Artemis,,,41.56,-8.427,LEO Ground Station
ZXBCN_UHF,,,41.38,2.19,LEO Ground Station
ALTI1,,,53.398,-2.349,LEO Ground Station
Home,,,33.46,-86.61,LEO Ground Station
EA4K,,,40.19,-3.68,LEO Ground Station
HB9WDF,,,47.187922,8.075786,LEO Ground Station
Amir Ma'ruf,,,-0.971007,116.980285,LEO Ground Station
YC2VOC,,,-7.777266,110.310454,LEO Ground Station
iw2ogz,,,45.479,9.375,LEO Ground Station
iu0btm,,,41.944,12.524,LEO Ground Station
Mark EI4ACB,,,52.9783,-6.0433,LEO Ground Station
HALO-1,,,44.6427,-63.57349,LEO Ground Station
ON6YF,,,50.1,4.9,LEO Ground Station
ii-lab uhf,,,33.6452,-111.9803,LEO Ground Station
PicoSat Ground Station,,,26.12269,89.1625,LEO Ground Station
Alejandro Cancela Becerra,,,19.932369,-96.855621,LEO Ground Station
E3T UIS Tracker,,,7.142122,-73.121284,LEO Ground Station
0.105-1.3 GHz Log-Periodic,,,43.585411,-116.339619,LEO Ground Station
L/S/C-band 1-meter Rotatable Dish,,,43.5854,-116.3396,LEO Ground Station
AlmaSegment_UHF,,,-21.383489,-42.697839,LEO Ground Station
Hummingbird-121,,,39.791,-83.999,LEO Ground Station
BA1DU,,,39.8125,116.4683,LEO Ground Station
Simon,,,52.6875,1.2084,LEO Ground Station
Up Andover,,,51.254149,-1.511411,LEO Ground Station
GS1,,,51.25414,-1.51141,LEO Ground Station
S-Band1,,,35.50144,24.0116,LEO Ground Station
S-Band2,,,35.50144,24.011605,LEO Ground Station
CSUM-B standard,,,43.3466,3.2222,LEO Ground Station
CSUM-B pract,,,43.3468,3.222,LEO Ground Station
CSUM-B exp,,,43.3468,3.2221,LEO Ground Station
geoscan-vhf,,,60.003,30.364,LEO Ground Station
Clarkson University Ground Station,,,44.66209,-75.001369,LEO Ground Station
JP-140/430M-Vdipole,,,35.718,139.765,LEO Ground Station
BV2DQ /WJ2I,,,24.894,121.274,LEO Ground Station
ThunGS,,,42.72,-8.3,LEO Ground Station
MXL-PortableGS Zero - NOT OPERATIONAL,,,29.5075,-95.0949,LEO Ground Station
Miroslaw,,,50.0145,19.8895,LEO Ground Station
Swidnica-Krasz-01,,,50.830982,16.493245,LEO Ground Station
PICOSAT GROUND STATION,,,25.902,89.433,LEO Ground Station
SKITRAC,,,13.055,80.25,LEO Ground Station
propulsion.industries,,,20.725058,-103.423208,LEO Ground Station
ChaosGS02,,,48.216,16.464,LEO Ground Station
Ank_1,,,39.83,32.55,LEO Ground Station
Sagax-2,,,47.523,19.065,LEO Ground Station
m0dqw,,,51.804,-0.855,LEO Ground Station
g30scan,,,60.395,34.069,LEO Ground Station
Estacion LU5EIC,,,-33.331,-60.232,LEO Ground Station
BUT_UREL,,,49.22659,16.574723,LEO Ground Station
KEREL-OPTICAL-RP,,,49.73224,7.33627,LEO Ground Station
DO7OO WHQ,,,53.045626,8.891063,LEO Ground Station
MADURAS CERCA QUIEREN CONOCERTE UHF,,,20.692,-103.436,LEO Ground Station
Deltonator,,,37.571327,-122.037065,LEO Ground Station
Lab001,,,48.360895,16.981684,LEO Ground Station
TTGO LoRa32 V2,,,49.198,19.281,LEO Ground Station
Okinawa,,,26.33,127.8,LEO Ground Station
Pulchowk Campus GS,,,27.682492,85.320773,LEO Ground Station
OM6,,,49.198,19.251,LEO Ground Station
FHWN VHF/UHF,,,47.839,16.248,LEO Ground Station
FHWN S-Band,,,47.839,16.248,LEO Ground Station
ON1KDP,,,50.001102,5.349483,LEO Ground Station
Big Dish,,,55.61522,37.618376,LEO Ground Station
UVigo Spacelab GS test,,,42.17,-8.688,LEO Ground Station
station-02,,,17.983333,-92.925,LEO Ground Station
sali sami,,,43.646,5.125,LEO Ground Station
DA0IGH,,,52.215,14.013,LEO Ground Station
solo solo,,,43.646,5.125,LEO Ground Station
Sion,,,3.02,101.5,LEO Ground Station
Carlos Cardenas,,,4.6875,-74.10573,LEO Ground Station
ps_ground_station10,,,39.868,32.742,LEO Ground Station
ps_ground_station9,,,39.782,32.763,LEO Ground Station
ps_ground_station8,,,39.925,41.2374,LEO Ground Station
ps_ground_station7,,,39.869,32.743,LEO Ground Station
Rick Tejera,,,33.6875,-112.2083,LEO Ground Station
KJ6DZB-Blue,,,37.878,-122.297,LEO Ground Station
oh8hub test,,,65.097272,25.385606,LEO Ground Station
geoscan4kids,,,55.395,42.069,LEO Ground Station
Test,,,39.84,32.82,LEO Ground Station
Bronco Space Ground Station - Main,,,34.0503,-117.813,LEO Ground Station
Talquipen,,,-36.617085,-71.917266,LEO Ground Station
DK3JR,,,49.877718,8.616681,LEO Ground Station
Marlieux,,,46.066,5.074,LEO Ground Station
RHIT SmallSat Ground Station,,,39.48,-87.317,LEO Ground Station
W1KGK,,,47.537922,-114.889123,LEO Ground Station
N9ZTS,,,42.576,-83.103,LEO Ground Station
MVP Aerospace Highland Ground Station,,,57.61,-3.62,LEO Ground Station
BACKYARD,,,49.9222,6.9498,LEO Ground Station
raspi station,,,53.3,10.0,LEO Ground Station
UB3ALB-2,,,55.576179,37.14252,LEO Ground Station
YC5ABK,,,-1.3522,100.5925,LEO Ground Station
BYU Spacecraft Parasitic Lindenblad,,,40.247089,-111.647828,LEO Ground Station
Bronco Space Ground Station - Auxiliary,,,34.05,-117.813,LEO Ground Station
Edin Ceric,,,44.764508,16.667029,LEO Ground Station
F1ETU,,,2.07,40.15,LEO Ground Station
F1ETU,,,48.15,2.07,LEO Ground Station
intermittent,,,-32.898724,151.733209,LEO Ground Station
DL1UNX RTL SAT2,,,48.16857,11.22692,LEO Ground Station
Okan Demirel GS,,,39.846609,32.708535,LEO Ground Station
SatRX,,,49.485022,18.040602,LEO Ground Station
EI2JTB,,,52.3756,-8.7512,LEO Ground Station
ASU-Interplanetary-Lab-SDH,,,33.422,-111.932,LEO Ground Station
SONIC.00: KARELIA,,,62.049,34.06,LEO Ground Station
SONIC.01: YOUNGAUTO,,,56.240873,43.868135,LEO Ground Station
SONIC.02: VEGA-SWITZERLAND,,,56.284432,43.979843,LEO Ground Station
SONIC.03: GÖYNÜK,,,36.6708,30.542,LEO Ground Station
test setup,,,60.003,30.364,LEO Ground Station
SONIK: Test Station 0-3,,,60.0,30.0,LEO Ground Station
EI9HWB,,,52.243424,-7.074098,LEO Ground Station
Home Station,,,44.722,-93.29,LEO Ground Station
MeteoElx,,,38.27643,-0.70997,LEO Ground Station
OutMediasP,,,52.633,13.209,LEO Ground Station
OO06uh,,,56.313,101.708,LEO Ground Station
AP2CM,,,33.52,73.05,LEO Ground Station
rangie89-satnogs-1,,,-37.888,145.257,LEO Ground Station
RETIRED - Longmont Test,,,40.183,-105.07,LEO Ground Station
N5ZKK-SHF-DISH,,,30.05973,-99.15139,LEO Ground Station
KD9MSN,,,42.047,-87.735,LEO Ground Station
Marc's SatNOGS Station,,,38.988849,-76.869396,LEO Ground Station
Aalto Satellites S-band Dish,,,60.18714,24.81773,LEO Ground Station
F4FIA's QRA,,,47.29,4.7959,LEO Ground Station
Lovets,,,42.687,23.307,LEO Ground Station
Woodson Cubesat Gambia,,,13.57816,-15.5984,LEO Ground Station
portable,,,44.72,-93.29,LEO Ground Station
test,,,55.635,37.737,LEO Ground Station
Balastya,,,46.424,20.005,LEO Ground Station
Rowan University Ground Station,,,39.7029,-75.1118,LEO Ground Station
Hamid,,,18.0,4.0,LEO Ground Station
Roger,,,50.84727,0.1692,LEO Ground Station
WD8EBZ - 70cm,,,42.251,-83.234,LEO Ground Station
W0QIS,,,38.881128,-94.64974,LEO Ground Station
NAPA1,,,19.97264,99.85074,LEO Ground Station
NCAR HAO - Longmont Test,,,40.183,-105.07,LEO Ground Station
Elcxiela,,,-34.90584,-56.18156,LEO Ground Station
Allan,,,-26.327348,152.85127,LEO Ground Station
EI4HNB,,,54.6655,-8.249899,LEO Ground Station
VK6WAM-ONE,,,-31.8994,116.1817,LEO Ground Station
Niederklein,,,50.793,8.998,LEO Ground Station
BP Hasdeu Public Library Chisinau,,,47.026118,28.830781,LEO Ground Station
Rothney Astrophysical Observatory,,,50.86981,-114.291867,LEO Ground Station
iist gs,,,8.625,77.034,LEO Ground Station
Testing Station,,,40.485531,-37.0,LEO Ground Station
David Pykett,,,53.54664,-0.17139,LEO Ground Station
Station Sol EAE,,,43.62,5.114,LEO Ground Station
Bober Rogol,,,49.73,21.43,LEO Ground Station
ZenGroundStation,,,-21.999,-47.897,LEO Ground Station
Hanos Helix,,,9.005401,38.763611,LEO Ground Station
DFN Forrest Airport,,,-30.858043,128.115056,LEO Ground Station
test11,,,13.5874,100.58,LEO Ground Station
QF56PF,,,-33.754865,151.286696,LEO Ground Station
YD1RUH,,,-6.184236,106.719399,LEO Ground Station
Eric Chambers,,,42.248,-83.588,LEO Ground Station
Khwopa GS,,,27.671,85.4392,LEO Ground Station
